Year,Subject,Chapter,Level,Category,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation
2017,Business Org & Mgmt 1st,Chapter 11,Dinajpur,Board,Stem: Card used to withdraw own money from a booth.,Visa Card,Debit Card,Credit Card,ID Card,b,A card used to withdraw one's own deposited funds is a Debit Card.
2017,Business Org & Mgmt 1st,Chapter 11,Dinajpur,Board,"Stem (above): Card benefits: (i. Safe, ii. 24hr, iii. Any loc)",i & ii,i & iii,ii & iii,"i, ii & iii",d,"Modern ATM cards provide safety, 24/7 access, and location flexibility."
2017,Business Org & Mgmt 1st,Chapter 11,Dinajpur,Board,"E-marketing purposes: (i. Market, ii. Loyalty, iii. Attraction)",i & ii,i & iii,ii & iii,"i, ii & iii",d,Digital marketing seeks to expand markets and build customer loyalty.
2017,Business Org & Mgmt 1st,Chapter 11,Comilla,Board,Where is E-retailing used most?,Stock Market,Retail firms,Insurance,Bank,b,Retail-oriented businesses rely on E-retailing for sales.
2017,Business Org & Mgmt 1st,Chapter 11,Comilla,Board,Stem: Directly seeing/sharing info with regional staff.,Seminar,Teleconference,Video Conf.,Discussion,c,Real-time visual and auditory communication is Video Conferencing.
2017,Business Org & Mgmt 1st,Chapter 11,Sylhet,Board,"""Country like a family"" is possible due to?",Business,ICT,Research,Politics,b,"ICT has effectively turned the world into a ""Global Village."""
2017,Business Org & Mgmt 1st,Chapter 11,Sylhet,Board,What helps business growth most today?,Politics,Foreign Aid,Transport,ICT usage,d,Modern business success is driven largely by digital transformation.
2017,Business Org & Mgmt 1st,Chapter 11,Jessore,Board,Method of buying retail goods from home?,E-marketing,E-business,E-commerce,E-retailing,d,(Repeat) Retail purchasing from a residential setting is E-retailing.
2017,Business Org & Mgmt 1st,Chapter 11,Jessore,Board,Stem: Service to withdraw/deposit at any branch.,E-commerce,Online Banking,Home Banking,Satellite Banking,b,"Online (Core) banking enables ""Anywhere Banking"" within a bank."
-,Business Org & Mgmt 1st,Chapter 11,-,-,One consumer selling to another is?,B2B,B2C,B2G,C2C,d,"Consumer-to-Consumer (e.g., selling used items on a marketplace)."
-,Business Org & Mgmt 1st,Chapter 11,-,-,"In terms of consumers, E-retailing is?",B2B,B2C,B2G,C2C,b,Business-to-Consumer interaction is the foundation of retail.
-,Business Org & Mgmt 1st,Chapter 11,-,-,Which of the following is possible due to ICT?,E-mail,Voice mail,Video Conf.,All of these,d,ICT enables all modern electronic communication methods.
-,Business Org & Mgmt 1st,Chapter 11,-,-,Which is a piece of equipment related to IT?,Speaker,Telephone,Comp. Network,Software,c,Computer networks are the primary infrastructure for IT.
-,Business Org & Mgmt 1st,Chapter 11,-,-,Which is used in both IT and Communication Tech?,Computer,Modem,Cellular phone,Sound card,a,Computers serve as the processing unit for both information and communication.
-,Business Org & Mgmt 1st,Chapter 11,-,-,Information is dependent on what?,Data,Computer,Radio,Newspaper,a,Information is the result of processed raw Data.
-,Business Org & Mgmt 1st,Chapter 11,-,-,Which method is popular for buying goods from malls?,Online shopping,ATM Payment,E-banking,Online finance,a,Online shopping platforms allow direct retail purchases from malls/stores.
-,Business Org & Mgmt 1st,Chapter 11,-,-,Greater advantage of Credit Card over Debit Card?,Withdraw cash,Loan facility,Balance inquiry,Fund transfer,b,"Credit cards provide a pre-approved loan/credit limit, unlike debit cards."
-,Business Org & Mgmt 1st,Chapter 11,-,-,What is E-retailing also known as?,e-shop,web shop,e-store,All of these,d,All these terms refer to selling retail goods via the internet.
-,Business Org & Mgmt 1st,Chapter 11,-,-,Which is NOT an example of E-banking?,MICR,SMS Banking,POS,Retail Banking,d,"Retail banking is a general banking category, not a specific e-service like POS or SMS."
-,Business Org & Mgmt 1st,Chapter 11,-,-,Which service is NOT possible via Credit Card?,Bill payment,Insurance prem.,E-ticketing,Buying groceries,d,"While technically possible at stores, the question implies informal/daily wet market (bazaar) use."
-,Business Org & Mgmt 1st,Chapter 11,-,-,Which company first started 'E-business'?,IBM,Exxon Mobil,E-Bay,amazon.com,a,(Repeat) IBM launched the concept of E-business in 1997.
-,Business Org & Mgmt 1st,Chapter 11,-,-,What is the full form of ICT?,Info Conn Tech,Int. Comm Tech,Info & Comm Tech,Info & Comm Theory,c,Information and Communication Technology.
-,Business Org & Mgmt 1st,Chapter 11,-,-,Automated Clearing House is found in which method?,E-banking,E-retailing,E-commerce,E-ticketing,a,Clearing checks and funds electronically is a core function of E-banking.
-,Business Org & Mgmt 1st,Chapter 11,-,-,IT is used in banks for which of the following?,Online banking,Home banking,Transaction summary,All of these,d,Banks utilize IT across all digital and administrative operations.
-,Business Org & Mgmt 1st,Chapter 11,-,-,Which method is used in current business communication?,Postal mail,E-mail,E-banking,E-business,b,E-mail is the standard for modern professional communication.
-,Business Org & Mgmt 1st,Chapter 11,-,-,Which is a characteristic of information?,Understandability,Conciseness,Timeliness,All of these,d,"Effective information must be clear, brief, and provided at the right time."
-,Business Org & Mgmt 1st,Chapter 11,-,-,Online business refers to—,Import-Export,Internet business,Land route trade,None of these,b,"Any business activity conducted over the internet is ""Online."""
-,Business Org & Mgmt 1st,Chapter 11,-,-,What type of E-business is B2C?,E-retailing,E-commerce,E-banking,E-marketing,a,Business-to-Consumer (B2C) is the technical model for E-retailing.
-,Business Org & Mgmt 1st,Chapter 11,-,-,What can be done through Mobile Banking?,Paying bills,Transferring funds,Checking balance,All of these,d,Modern mobile banking (bKash/Nagad) supports all these functions.
-,Business Org & Mgmt 1st,Chapter 11,-,-,What can a reader read via online publications?,Newspapers,Magazines,All of these,Books,c,"Digital publishing includes newspapers, magazines, and e-books."
-,Business Org & Mgmt 1st,Chapter 11,-,-,Who played the biggest role in making the world a Global Village?,ICT,Trade,UN,Culture,a,Information and Communication Technology connected the globe.
-,Business Org & Mgmt 1st,Chapter 11,-,-,Which is a piece of equipment related to IT?,Computer,Network,Software,Telephone,a,The computer is the central hardware for IT.
-,Business Org & Mgmt 1st,Chapter 11,-,-,Used in both Information and Communication Technology?,Computer,Modem,Cellular phone,Internet,d,The internet is the medium used for both data processing and communication.
-,Business Org & Mgmt 1st,Chapter 11,-,-,Only related to communication technology?,Software,Hardware,Computer,Modem,d,A modem's specific function is to enable communication between networks.
-,Business Org & Mgmt 1st,Chapter 11,-,-,Online business is conducted through—,Specific website,Digital office,Specific e-mail,Mobile,a,Most online businesses operate via a dedicated web domain/platform.
-,Business Org & Mgmt 1st,Chapter 11,-,-,Modern alternative to a Check?,E-banking,E-retailing,E-governance,ATM Card,d,ATM/Debit cards allow cash withdrawal without the need for a physical check.
-,Business Org & Mgmt 1st,Chapter 11,-,-,Which model is E-retailing for customers?,B2B,B2E,B2C,B2G,c,(Repeat) Retail to consumers is Business-to-Consumer.
-,Business Org & Mgmt 1st,Chapter 11,-,-,Which business is completely consumer-related?,E-banking,E-commerce,E-marketing,E-retailing,d,E-retailing deals directly with the end-user (retail).
-,Business Org & Mgmt 1st,Chapter 11,-,-,How many hours does E-banking serve customers?,8,12,18,24,d,(Repeat) Digital banking never closes.
-,Business Org & Mgmt 1st,Chapter 11,-,-,Method of buying retail goods from home?,E-commerce,E-marketing,E-retailing,E-business,c,(Repeat) Buying from home = Retail online.
-,Business Org & Mgmt 1st,Chapter 11,-,-,"When are both buyer and seller ""Business"" entities?",B2B,B2C,B2G,C2B,a,Business-to-Business (B2B) involves transactions between two firms.
-,Business Org & Mgmt 1st,Chapter 11,-,-,Which company first introduced E-business?,Apple,IBM,Amazon.com,Alibaba.com,b,IBM coined and popularized the term 'e-business' in 1997.
-,Business Org & Mgmt 1st,Chapter 11,-,-,Which is used to purchase a large volume of goods at once?,Online Auction,Online Marketing,Online Shopping,E-retailing,a,Online auctions (like B2B portals) are often used for bulk or wholesale procurement.
-,Business Org & Mgmt 1st,Chapter 11,-,-,"Considering the scope of work, which is larger?",E-business,E-commerce,E-retailing,E-marketing,a,"E-business encompasses all digital activities, including e-commerce."
-,Business Org & Mgmt 1st,Chapter 11,-,-,Selling goods/services directly to customers from retail stores via internet?,E-business,E-commerce,E-marketing,E-retailing,d,B2C selling via the internet is specifically called electronic retailing.
-,Business Org & Mgmt 1st,Chapter 11,-,-,"Which is considered the ""Best"" among ATM cards?",Gift Card,Debit Card,Credit Card,Check Card,c,Credit cards are often preferred for their flexibility and credit facilities.
-,Business Org & Mgmt 1st,Chapter 11,-,-,What has E-banking helped to reduce?,Transactions,Bank-Customer relations,Fraud,Paper & Documentation,d,Digital banking significantly reduces the reliance on physical paperwork.
-,Business Org & Mgmt 1st,Chapter 11,-,-,In which year did mobile banking services start in Bangladesh?,2001,2004,2005,2011,d,Mobile banking was officially launched in Bangladesh in 2011 by DBBL.
-,Business Org & Mgmt 1st,Chapter 11,-,-,Which benefit is available via a Debit Card?,Withdraw deposit,Loan facility,Credit purchase,Global use,a,Debit cards allow users to withdraw their own pre-deposited funds.
-,Business Org & Mgmt 1st,Chapter 11,-,-,In which business is the sale of goods/services directly linked to the consumer?,E-marketing,E-retailing,E-business,E-commerce,b,E-retailing is defined by its direct connection to the end-consumer.
-,Business Org & Mgmt 1st,Chapter 11,-,-,In which type of organization is E-retailing used most?,Retail-oriented,Stock Market,Insurance,Bank,a,Retail firms use e-retailing to reach customers directly online.
-,Business Org & Mgmt 1st,Chapter 11,-,-,What type of registration is required on a secure hosting site?,Government,General,Special,Domain,d,A Domain registration is the primary step for hosting a business online.
-,Business Org & Mgmt 1st,Chapter 11,-,-,In which model does a consumer sell directly to another consumer?,C2B,C2C,B2B,B2C,b,Consumer-to-Consumer (C2C) facilitates peer-to-peer sales.
-,Business Org & Mgmt 1st,Chapter 11,-,-,What is SWIFT?,Bank Association,Payment Method,Credit Rating,Banking System,d,SWIFT is a global secure messaging system for financial transactions.
-,Business Org & Mgmt 1st,Chapter 11,-,-,What is the full form of MICR?,Managerial ID...,Magnetic Ink Character Recognition,Managerial Input...,Managerial Ink...,b,MICR technology is used primarily for processing banking checks.
-,Business Org & Mgmt 1st,Chapter 11,-,-,Which bank first introduced 'Q-cash' in Bangladesh?,Sonali Bank,Agrani Bank,Janata Bank,Prime Bank Ltd.,d,Prime Bank was a pioneer in launching the Q-Cash shared ATM network.
-,Business Org & Mgmt 1st,Chapter 11,-,-,Which bank first introduced MICR checks in Bangladesh?,Dutch-Bangla,Sonali Bank,Brac Bank,Standard Chartered,d,Standard Chartered Bank introduced the first MICR check technology locally.
-,Business Org & Mgmt 1st,Chapter 11,-,-,Which is an example of online banking?,Bank Draft,Pay Order,Mobile Note,SMS Banking,d,SMS banking is a key feature of the modern online banking suite.
-,Business Org & Mgmt 1st,Chapter 11,-,-,Which bank first introduced ATM cards in Bangladesh?,Dutch-Bangla,Sonali Bank,Janata Bank,Arab Bangladesh Bank,d,AB Bank was the first to introduce ATM services in the country.
-,Business Org & Mgmt 1st,Chapter 11,-,-,2 or more LANs connected over a large geographical area form a—,WAN,SAN,CAN,HAN,a,Wide Area Network (WAN) covers large distances (cities or countries).
-,Business Org & Mgmt 1st,Chapter 11,-,-,For which type of product is E-retailing most suitable?,Consumer Goods,Industrial Goods,Brand Goods,Local Goods,a,Consumables and retail items are the most successful in e-retailing.
-,Business Org & Mgmt 1st,Chapter 11,-,-,"In IT, what is processed data called?",Information,Data Processing,Instruction,System,a,Data becomes Information once it is organized and processed.
-,Business Org & Mgmt 1st,Chapter 11,-,-,What is the full form of HTML?,Hyper Text Markup Language,Hyper Text Make...,Hyper Text Move...,High Text Markup...,a,HTML is the standard language for creating web pages.
-,Business Org & Mgmt 1st,Chapter 11,-,-,Which one is related to trade and commerce?,E-mail,E-learning,E-book,E-commerce,d,E-commerce is specifically the electronic aspect of trading.
-,Business Org & Mgmt 1st,Chapter 11,-,-,What is the full form of GSM?,Glucose and Sugar..,Global System for Mobile Communication,Globalised Standard..,Global Standard...,b,GSM is the standard for global digital cellular communication.
-,Business Org & Mgmt 1st,Chapter 11,-,-,Which is a form of informal communication?,Grapevine,Pipeline,Noise,Buzz,a,Grapevine is the unofficial/informal communication network in an organization.
-,Business Org & Mgmt 1st,Chapter 11,-,-,What is the full form of ATM?,All Time Money,Automated Teller Machine,Automatic Teller...,All Time Movement,b,ATM stands for Automated Teller Machine.
-,Business Org & Mgmt 1st,Chapter 11,-,-,Purpose of Know Your Customer (KYC) form?,Give loans,Better relations,Calculate tax,Prevent Fraud,d,KYC is used to verify identity and prevent money laundering/fraud.
-,Business Org & Mgmt 1st,Chapter 11,-,-,People who do outsourcing through technology are called?,Agent,Freelancer,Financer,Broker,b,Freelancers are independent workers providing services via tech.
-,Business Org & Mgmt 1st,Chapter 11,-,-,Which party does a seller usually use for online buy/sell?,1st Party,2nd Party,3rd Party,4th Party,c,Sellers often use 3rd-party platforms (like Daraz) or gateways.
-,Business Org & Mgmt 1st,Chapter 11,-,-,Biggest contribution of ICT in business?,Create jobs,Manager interest,Speed & Efficiency,Getting Info,c,ICT’s primary impact is drastically increasing the speed and efficiency of work.
-,Business Org & Mgmt 1st,Chapter 11,-,-,Which is an organizational barrier to business communication?,Filtering of info,Halo effect,Power difference,Inattention,c,Differences in hierarchical power/status often hinder open organizational communication.
-,Business Org & Mgmt 1st,Chapter 11,-,-,What type of E-business is B2C?,E-commerce,E-retailing,E-banking,E-marketing,b,Business-to-Consumer is the foundational model for electronic retailing.
-,Business Org & Mgmt 1st,Chapter 11,-,-,Which is involved in buying and selling goods/services on the internet?,E-business,E-marketing,E-commerce,E-banking,c,E-commerce refers specifically to the transaction of goods and services online.
-,Business Org & Mgmt 1st,Chapter 11,-,-,What is the full form of KYC?,Know Your Customer,Know Your Cheque,Known Your Cheque,Knock Your Customer,a,KYC is a mandatory process for verifying the identity of bank clients.
-,Business Org & Mgmt 1st,Chapter 11,-,-,"According to transaction type, E-retailing is generally—",B2G,B2C,C2B,B2B,b,(Repeat Concept) E-retailing is the digital version of a Business-to-Consumer sale.
-,Business Org & Mgmt 1st,Chapter 11,-,-,What is meant by E-retailing?,Retail via Internet,Sale via Credit Card,Sale via Debit Card,ICT-based comm.,a,E-retailing means selling retail products directly to users through the web.
-,Business Org & Mgmt 1st,Chapter 11,-,-,What is the full form of SMS?,Secret Msg Service,Short Mail Service,Short Msg Service,Short Msg Status,c,Short Message Service is the standard for mobile text messaging.
-,Business Org & Mgmt 1st,Chapter 11,-,-,"In E-banking, what does PIN stand for?",Public ID Number,Personal ID Number,Personnel ID Number,Private ID Number,b,A Personal Identification Number is used for secure user authentication.
-,Business Org & Mgmt 1st,Chapter 11,-,-,Performing others' work on a contract basis using own systems is—,Buying House,Merchandising,Outsourcing,Call Center,c,Outsourcing involves hiring an external party to perform services or create goods.
-,Business Org & Mgmt 1st,Chapter 11,-,-,What is the modern alternative to a Check?,E-mail,E-banking,Online Banking,ATM Card,d,ATM/Debit cards have replaced the need for physical checks for cash withdrawal.
-,Business Org & Mgmt 1st,Chapter 11,-,-,Which device is essential for communication in a modern office?,Telephone,E-mail,Computer,Fax,c,The computer is the primary hub for almost all modern digital communication.
-,Business Org & Mgmt 1st,Chapter 11,-,-,Which benefit exists in Credit Cards but NOT in Debit Cards?,24hr Banking,Loan facility,ATM withdrawal,Electronic payment,b,"Credit cards allow spending on credit (borrowed money), which debit cards do not."
-,Business Org & Mgmt 1st,Chapter 11,-,-,B2C stands for—,Business of commerce,Business to customers,Business to consumers,Business to corp.,c,Business-to-Consumers is the correct technical term.
2026,Business Org & Mgmt 1st,Chapter 11,Azizul Huq,College,Used in both Information and Communication Technology?,Computer,Modem,Internet,Mobile phone,c,The Internet is the medium that bridges both information and communication.
2026,Business Org & Mgmt 1st,Chapter 11,Jhalakathi,College,What is 'Google'?,Social Media,Website,Virtual Org,Search Engine,d,Google is primarily a web search engine used to find information online.
2026,Business Org & Mgmt 1st,Chapter 11,Jhalakathi,College,What is the smallest unit of information?,Data,Number,Letter,None,a,Raw Data is the smallest building block of processed information.
2026,Business Org & Mgmt 1st,Chapter 11,Holy Cross,College,Most used business tech today and its innovation year?,"TMC, 1982","TCM, 1992","GSM, 1992","GSM, 1982",c,GSM (Global System for Mobile Communication) was standardized in 1992.
2016,Business Org & Mgmt 1st,Chapter 11,Jessore,Board,Online business is conducted through—,Specific website,Digital office,Specific e-mail,Mobile,a,Most professional online businesses operate via a dedicated Website.
2026,Business Org & Mgmt 1st,Chapter 11,Nat. Ideal,College,"Through online business: (i. New products, ii. Time use, iii. Global net)",i & ii,i & iii,ii & iii,"i, ii & iii",d,"Online business fosters innovation, efficiency, and global connectivity."
2026,Business Org & Mgmt 1st,Chapter 11,Bogra CP,College,Stem: Communicating via tech where people see each other.,Seminar,Teleconference,Video Conf.,Discussion,c,Real-time visual communication is Video Conferencing.
2026,Business Org & Mgmt 1st,Chapter 11,Ctg Girls,College,"Online business includes— (i. Booking, ii. Shopping, iii. Auction)",i & ii,i & iii,ii & iii,"i, ii & iii",d,All three activities are standard components of modern e-business.
2016,Business Org & Mgmt 1st,Chapter 11,Dhaka,Board,What is the process of selling goods online called?,Trade,E-commerce,Home Service,Commerce,b,E-commerce is the standard term for the online buying and selling process.
2016,Business Org & Mgmt 1st,Chapter 11,Dinajpur,Board,Stem: Mr. Dutta contacts suppliers/buyers via modern tech.,Outsourcing,Data Entry,E-commerce,E-retailing,c,Connecting the entire supply chain (suppliers/buyers) electronically is E-commerce.
2016,Business Org & Mgmt 1st,Chapter 11,Dinajpur,Board,"Stem (above): Business tech is used for— (i. Decision, ii. Evaluation, iii. Speed)",i & ii,i & iii,ii & iii,"i, ii & iii",d,Technology aids in every phase of management and operational efficiency.
2026,Business Org & Mgmt 1st,Chapter 11,Jessore,College,"Supporting elements of E-commerce: (i. Inventory, ii. M-commerce, iii. EFT)",i & ii,i & iii,ii & iii,"i, ii & iii",d,"Inventory systems, mobile commerce, and electronic transfers are all components."
2026,Business Org & Mgmt 1st,Chapter 11,Jalalabad,College,What is the foundation of E-commerce?,Internet,Television,Telephone,Radio,a,"Without the Internet, electronic commerce cannot function."
2016,Business Org & Mgmt 1st,Chapter 11,Comilla,Board,Siam buys a used computer from Zaman online. Which concept?,B2C,C2C,C2B,B2G,b,A transaction between two individuals (Siam & Zaman) is Consumer-to-Consumer.
2019,Business Org & Mgmt 1st,Chapter 11,Sylhet,Board,Agreement between two Ministries (G2G). Which model?,B2G,G2G,C2G,G2B,b,Interaction between two government entities is Government-to-Government.
2016,Business Org & Mgmt 1st,Chapter 11,Jessore,Board,B2C is which type of E-business?,E-commerce,E-retailing,E-banking,E-marketing,b,(Repeat) B2C is most closely associated with E-retailing.
2016,Business Org & Mgmt 1st,Chapter 11,Barisal,Board,What is mandatory for conducting E-business?,Telephone,Television,Money,Website,d,A Website serves as the digital storefront for e-business.
2016,Business Org & Mgmt 1st,Chapter 11,Dinajpur,Board,What is the full form of B2C?,Business to customer,Business to client,Business consumer,Business commerce,a,Business-to-Customer is the standard expanded form.
2026,Business Org & Mgmt 1st,Chapter 11,Cantonment,College,What type of e-business is Alibaba.com?,B2B,B2C,B2G,C2B,a,Alibaba is primarily a wholesale marketplace for Business-to-Business trades.
-,Business Org & Mgmt 1st,Chapter 11,-,-,What is the full form of $C_2C$?,Customer to Consumer,Customer to Customer,Customer to Coustomer,Consumer to Consumer,d,"$C_2C$ stands for Consumer-to-Consumer transactions (e.g., Bikroy.com)."
2026,Business Org & Mgmt 1st,Chapter 11,Jes. Govt,College,Siam buys a used computer from Zaman for 25k. Which concept is this?,$B_2C$,$C_2C$,$C_2B$,$B_2G$,b,Transactions between two individual users are Consumer-to-Consumer ($C_2C$).
2026,Business Org & Mgmt 1st,Chapter 11,Ctg Girls,College,Teletalk buys broken phones/parts from users. Which e-commerce is this?,B2C,C2C,C2B,B2B,c,"When a business buys from a consumer, it is Consumer-to-Business (C2B)."
2026,Business Org & Mgmt 1st,Chapter 11,Sylhet,College,"In terms of customer/consumer, E-retailing is which of the following?",B2B,B2C,B3E,$B_2G$,b,E-retailing is the standard Business-to-Consumer (B2C) model.
2026,Business Org & Mgmt 1st,Chapter 11,CPSCP,College,Mr. Rafiq buys a 20k watch from Utshob.com. Which method is this?,$B_2B$,$B_2C$,$C_2B$,$C_2C$,b,Purchasing from a retail website as an individual is a B2C transaction.
2026,Business Org & Mgmt 1st,Chapter 11,BIAM,College,What is the short name for Electronic Business?,E-commerce,E-business,E-banking,E-marketing,b,"The term ""E-business"" is the standard abbreviation."
2016,Business Org & Mgmt 1st,Chapter 11,Barisal,Board,Rubel gives his cards to a shop to get essentials at home. Which method?,E-marketing,E-retailing,E-banking,E-commerce,b,Getting retail goods delivered via digital payment is E-retailing.
2026,Business Org & Mgmt 1st,Chapter 11,Notre Dame,College,"E-retailing is also known as: (i. Internet shop, ii. Virtual store, iii. E-store)",i & ii,i & iii,ii & iii,"i, ii & iii",d,All these terms describe retail business conducted over the internet.
2016,Business Org & Mgmt 1st,Chapter 11,Chittagong,Board,Stem: Bank where clients can deposit/withdraw from any branch.,Home Banking,Mobile Banking,E-banking,Satellite Banking,c,"Anytime, anywhere banking via a central network is Electronic Banking."
2016,Business Org & Mgmt 1st,Chapter 11,Comilla,Board,Stem: Milton uses a card for expenses and to withdraw money.,Debit Card,SMS Banking,Credit Card,E-banking,a,Withdrawing from a personal account balance is a primary Debit Card function.
2017,Business Org & Mgmt 1st,Chapter 11,All Boards,Board,What is the full form of ATM?,All Time Movement,Allows Take Money,All Time Money,Automated Teller Machine,d,(Most repeated board question) ATM stands for Automated Teller Machine.
2026,Business Org & Mgmt 1st,Chapter 11,City College,College,Kamal withdraws 5k from his account via card. Which service?,Debit Card,Credit Card,E-pay,Mobile Banking,a,Using a card to access one's own bank balance is a Debit Card service.
2026,Business Org & Mgmt 1st,Chapter 11,City College,College,Extra benefit of Credit Card over Debit Card?,ATM withdrawal,Balance inquiry,24hr Banking,Loan facility,d,Credit cards provide a line of credit (loan) not available on debit cards.
2026,Business Org & Mgmt 1st,Chapter 11,Holy Cross,College,Stem: Robin uses a card to withdraw money his wife just deposited.,Credit Card,ATM Card,Mobile Banking,Debit Card,b,A card used specifically for cash withdrawals at a booth is an ATM Card.
2026,Business Org & Mgmt 1st,Chapter 11,Holy Cross,College,"Stem (above): Benefits of Robin's friend's card? (ii. Any booth, iii. Any time)",i & ii,i & iii,ii & iii,"i, ii & iii",c,"ATM cards allow withdrawals anytime from any network booth (not ""any amount"")."
2026,Business Org & Mgmt 1st,Chapter 11,Comilla CC,College,"Benefits of Mobile Banking: (i. Secure transfer, ii. Withdrawal, iii. Bills)",i & ii,i & iii,ii & iii,"i, ii & iii",d,Modern MFS like bKash/Nagad provide all these digital services.
2026,Business Org & Mgmt 1st,Chapter 11,CPSCP,College,Stem: Bank allows deposit/withdrawal from any branch. (iii. Online),i & ii,i & iii,ii & iii,"i, ii & iii",c,(Correction) Mobile and Online Banking facilitate multi-branch access.
2025,Business Org & Mgmt 1st,Chapter 12,Rajshahi,Board,Stem: 'Green Textile' builds schools/hospitals with profit. This is—,Ethics,Social Responsibility,Support service,Values,b,Philanthropic activities like building schools fall under Corporate Social Responsibility (CSR).
2025,Business Org & Mgmt 1st,Chapter 12,Rajshahi,Board,"Stem (above): These activities result in: (i. Jobs, ii. Reputation, iii. Poverty reduction)",i & ii,ii & iii,i & iii,"i, ii & iii",d,"CSR creates jobs, improves brand image, and helps in social upliftment."
2025,Business Org & Mgmt 1st,Chapter 12,Rajshahi,Board,Stem: Tannery installs waste disposal tech. Which law must it follow?,Environment Conservation Act,Labor Law,Factory Act,Pollution Law,a,Industrial waste management is regulated by the Environment Conservation Act.
2025,Business Org & Mgmt 1st,Chapter 12,Rajshahi,Board,"Stem (above): Installing modern machinery will— (i. Air, ii. Water, iii. Encourage others)",i & ii,i & iii,ii & iii,"i, ii & iii",d,Modern waste treatment (like ETP) reduces all pollution types and sets an industry standard.
2025,Business Org & Mgmt 1st,Chapter 12,Dhaka,Board,Using firewood in brick kilns damages which environment?,Soil,Air,Sound,Air & Sound,b,"Burning wood releases smoke/CO2, causing significant Air Pollution."
2025,Business Org & Mgmt 1st,Chapter 12,Ctg,Board,Following right/wrong or good/bad in business is called—,Ethics,Accountability,Discipline,Regularity,a,Ethics is the set of moral principles that distinguish right from wrong.
2025,Business Org & Mgmt 1st,Chapter 12,Ctg,Board,"By paying taxes correctly, business fulfills responsibility towards—",Consumers,Workers,Government,Peers,c,Correct tax payment is a primary social responsibility towards the Government.
2025,Business Org & Mgmt 1st,Chapter 12,Ctg,Board,When was the Tobacco Control Act enacted in Bangladesh?,2000,2004,2005,2006,c,The Smoking and Tobacco Products Usage (Control) Act was passed in 2005.
2025,Business Org & Mgmt 1st,Chapter 12,Ctg,Board,Which pollution causes obstacles to healthy human thinking?,Air,Water,Sound,Soil,c,Excessive Sound Pollution leads to mental stress and lack of concentration.
2025,Business Org & Mgmt 1st,Chapter 12,Jessore,Board,Which of these is influenced by a person's values?,Behavior,Conscience,Intelligence,Power,a,Values (internal beliefs) directly dictate a person's outward Behavior.
2025,Business Org & Mgmt 1st,Chapter 12,Jessore,Board,Which chemical is used to ripen raw fruits?,Carbide,Sulfur,Formalin,Hydro-chloro,a,Calcium Carbide is commonly (and often illegally) used for artificial ripening.
2025,Business Org & Mgmt 1st,Chapter 12,Jessore,Board,"Business ethics includes: (i. Fair price, ii. Timely delivery, iii. Quality)",i & ii,i & iii,ii & iii,"i, ii & iii",d,"Ethics involves honesty in pricing, timing, and product quality."
2025,Business Org & Mgmt 1st,Chapter 12,Mymensingh,Board,Which is AGAINST business ethics?,Protecting Env.,Max profit by any means,Following rules,Quality goods,b,"Seeking profit ""by any means"" (illegal/immoral) is unethical."
2025,Business Org & Mgmt 1st,Chapter 12,Mymensingh,Board,What is influenced by values?,Behavior,Conscience,Intelligence,Power,a,(Repeat) Values shape human behavior and choices.
2025,Business Org & Mgmt 1st,Chapter 12,Comilla,Board,Refraining from producing harmful products is what type of duty?,Moral duty,Social Resp.,Basic duty,Inst. duty,b,Not harming the environment is a core Social Responsibility.
2025,Business Org & Mgmt 1st,Chapter 12,Comilla,Board,What is the main goal of fulfilling social responsibility?,Sales increase,Profit max,Competition,Relationship Dev.,d,CSR aims to build a positive relationship with society and stakeholders.
2025,Business Org & Mgmt 1st,Chapter 12,Comilla,Board,Banks providing scholarships to poor/meritorious students is—,Promotion,Values,Etiquette,Social Resp.,d,Scholarships are a classic example of CSR in the banking sector.
2025,Business Org & Mgmt 1st,Chapter 12,Comilla,Board,Which year's Environment Conservation Rules are used in BD?,1995,1997,1999,2000,b,The rules were formulated in 1997 under the 1995 Act.
2025,Business Org & Mgmt 1st,Chapter 12,Barisal,Board,Stem: Hoarding goods to gain extra profit during Ramadan is—,Caution,Ethics,Profit,Warehousing,b,This question asks what the act relates to—it is an Ethical issue (specifically unethical).
2025,Business Org & Mgmt 1st,Chapter 12,Barisal,Board,Stem: Mr. Sadeq knows right/wrong/good/bad. This realization is—,Ethics,Values,Responsibility,Reputation,b,Internalized sense of right and wrong is defined as Values.
2025,Business Org & Mgmt 1st,Chapter 12,Barisal,Board,What is influenced by human values?,Skills,Ability,Conscience,Behavior,d,(Repeat) Behavior is the outward expression of values.
2025,Business Org & Mgmt 1st,Chapter 12,Barisal,Board,Which Environment Conservation Act is current in BD?,1995,1997,2000,2006,a,"The primary act is the Environment Conservation Act, 1995."
2025,Business Org & Mgmt 1st,Chapter 12,Sylhet,Board,Which is related to business ethics?,Giving bonus,Pollution control,Competition,Wealth max,b,Protecting the environment is an ethical obligation for businesses.
2025,Business Org & Mgmt 1st,Chapter 12,Sylhet,Board,"Which pollution causes Typhoid, Diarrhea, and Jaundice?",Air,Water,Sound,Soil,b,These are water-borne diseases caused by Water Pollution.
