Year,Subject,Chapter,Level,Category,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation
2025,Finance 1st Paper,Chapter 9,Rajshahi,Board,In which year did Markowitz propose the Portfolio Theory?,1913,1920,1950,1952,D,"Harry Markowitz published ""Portfolio Selection"" in 1952."
2025,Finance 1st Paper,Chapter 9,Rajshahi,Board,What is the possibility of loss called?,Uncertainty,Risk,Net Loss,Total Loss,B,Risk is the measurable possibility of a loss.
2025,Finance 1st Paper,Chapter 9,Rajshahi,Board,Which risk cannot be avoided (non-diversifiable)?,Market Risk,Unique Risk,Independent Risk,Company Risk,A,Market Risk (Systematic risk) affects everyone and cannot be diversified.
2025,Finance 1st Paper,Chapter 9,Rajshahi,Board,"ABC Co: Buy 700, Div 35, Sell 840. Expected Rate of Return?",20%,15%,10%,5%,D,Note: This usually implies the Holding Period Return. See Q32 for details.
2025,Finance 1st Paper,Chapter 9,Rajshahi,Board,"Mr. Kafi: Buy 700, Sell 840. What is the Capital Gain Percentage?",15%,20%,25%,30%,B,$[(840 - 700) / 700] \times 100 = 20\%$.
2025,Finance 1st Paper,Chapter 9,Rajshahi,Board,"Mr. Kafi: Buy 700, Div 35, Sell 840. Total Rate of Return?",10%,15%,20%,25%,D,$[(840 - 700) + 35] / 700 = 175 / 700 = 25\%$.
2025,Finance 1st Paper,Chapter 9,Rajshahi,Board,Which one is an insurable risk?,Human Risk,Business Risk,Financial Risk,Speculative Risk,A,Pure risks/Human risks are generally insurable; speculative risks are not.
2025,Finance 1st Paper,Chapter 9,Comilla,Board,Inability to cover operating expenses from operating income is:,Business Risk,Financial Risk,Interest Rate Risk,Liquidity Risk,A,Business risk is the variability in EBIT.
2025,Finance 1st Paper,Chapter 9,Comilla,Board,Which type of risk cannot be avoided?,Business Risk,Market Risk,Financial Risk,Portfolio Risk,B,Market risk is also known as non-diversifiable risk.
2025,Finance 1st Paper,Chapter 9,Comilla,Board,Mr. Sabuj took a bank loan due to insufficient funds. What risk was created?,Business Risk,Financial Risk,Unique Risk,Market Risk,B,Using debt (leverage) creates Financial Risk.
2025,Finance 1st Paper,Chapter 9,Comilla,Board,"Rf 6%, Rm 12%, Beta 0.5. Expected Rate of Return?",18%,9%,6%,3%,B,$E(R) = 6\% + 0.5(12\% - 6\%) = 6\% + 3\% = 9\%$.
2025,Finance 1st Paper,Chapter 9,Comilla,Board,Risk is: (i) Avoidable (ii) Measurable (iii) Originates from uncertainty.,i & ii,i & iii,ii & iii,"i, ii & iii",D,All three are fundamental characteristics of financial risk.
2025,Finance 1st Paper,Chapter 9,Jessore,Board,Elements of Total Risk: (i) Avoidable (ii) Unavoidable (iii) Interest rate risk.,i & ii,i & iii,ii & iii,"i, ii & iii",D,Total Risk = Systematic (Unavoidable) + Unsystematic (Avoidable).
2025,Finance 1st Paper,Chapter 9,Jessore,Board,"Beta 1.50, Rf 6%, Rm 14%. What is the Expected Rate of Return?",17%,18%,19%,20%,B,$E(R) = 6\% + 1.5(14\% - 6\%) = 6\% + 12\% = 18\%$.
2025,Finance 1st Paper,Chapter 9,Jessore,Board,Returns for Security A & B are 15% and 12%. Investment in A is 60%. What is the Portfolio Expected Return?,10.60%,11.90%,13.80%,12.40%,D,$(0.6 \times 15\%) + (0.4 \times 12\%) = 9\% + 4.8\% = 13.80\%$.
2025,Finance 1st Paper,Chapter 9,Jessore,Board,FXD' Co has a return of 16% and standard deviation of 6%. What is the Coefficient of Variation (CV)?,40.80%,39.30%,37.50%,32.40%,C,$CV = (\sigma / \bar{R}) \times 100 = (6 / 16) \times 100 = 37.5\%$.
2025,Finance 1st Paper,Chapter 9,Sylhet,Board,Which risk arises due to changes in a country's economic and political conditions?,Financial Risk,Liquidity Risk,Market Risk,Company Risk,C,Systematic/Market risk stems from macroeconomic and political factors.
2025,Finance 1st Paper,Chapter 9,Sylhet,Board,Who developed the CAPM model?,Harry Markowitz,Stephen Green,William Sharpe,Miller & Modigliani,C,William Sharpe developed CAPM based on Markowitz's theory.
2025,Finance 1st Paper,Chapter 9,Sylhet,Board,"If the market return is less than the risk-free rate, what will the Risk Premium be?",Zero,Positive,Negative,Equal,C,"$Risk\ Premium = R_m - R_f$. If $R_m < R_f$, the result is negative."
2025,Finance 1st Paper,Chapter 9,Sylhet,Board,"XYZ Co: Beta 1.5, Avg Return 15%, Treasury Bill rate 5%. What is the Required Rate of Return?",20%,22.50%,25%,27.50%,A,Note: Using CAPM formula: $5 + 1.5(15-5) = 20\%$.
2025,Finance 1st Paper,Chapter 9,Sylhet,Board,"Siam Ltd. is considering two projects with an investment of 5,00,000 TK each. The cost of capital is 10%. Information for the projects is as follows:

Security X:

Annual Cash Inflow (Years 1-5): 1,40,000 TK

NPV: 30,712 TK

Security Y:

Annual Cash Inflow (Years 1-5): 1,50,000 TK

NPV: 68,620 TK

Question        What is the Payback Period (PBP) of Project X?",2.50%,2.28%,12.28%,22.80%,B,Derived by calculating the variance from the given probabilities/returns.
2025,Finance 1st Paper,Chapter 9,Sylhet,Board,Regarding Security X & Y: (i) Y is less risky (ii) X is acceptable (iii) Y is high earning.,i & ii,i & iii,ii & iii,"i, ii & iii",B,Based on comparing $\sigma$ (risk) and Expected Return of both securities.
2025,Finance 1st Paper,Chapter 9,Sylhet,Board,What is the gain resulting from an increase in share price called?,Total Profit,Net Profit,Capital Gain,Distributed Profit,C,Capital Gain is the appreciation in the asset's market value.
2023,Finance 1st Paper,Chapter 9,Dhaka,Board,The difference between market return ($R_m$) and risk-free return ($R_f$) is:,Company Risk,Risk Premium,Expected Return,Market Risk,B,$Market\ Risk\ Premium = R_m - R_f$.
2023,Finance 1st Paper,Chapter 9,Dhaka,Board,Which risk can lead to the quick liquidation/winding up of a company?,Business Risk,Market Risk,Financial Risk,Liquidity Risk,C,Excessive debt and inability to pay interest can lead to bankruptcy.
2023,Finance 1st Paper,Chapter 9,Dhaka,Board,"Govt bond rate 6%, Market return 10%, Beta 0.50. What is the Expected Return?",8%,11%,12%,13%,A,$E(R) = 6 + 0.5(10 - 6) = 8\%$.
2023,Finance 1st Paper,Chapter 9,Dhaka,Board,What does CAPM stand for?,Capital Asset Pricing Model,Capital Asset Promoting Model,Capital Aspect Pricing Model,Control Aspect Promotion Model,A,Capital Asset Pricing Model.
2023,Finance 1st Paper,Chapter 9,Dhaka,Board,What kind of relationship exists between risk and return?,Positive,Negative,Neutral,Proportional,A,High Risk = High Return; this is a direct/positive relationship.
2023,Finance 1st Paper,Chapter 9,Dhaka,Board,Which of the following is an element of Market Risk?,Labor Strike,Raw Material Price Rise,Change in Demand,Interest Rate,D,Macro factors like interest rates affect the entire market.
2023,Finance 1st Paper,Chapter 9,Rajshahi,Board,"Stock Beta 2.80, Rf 9%, Market Return 12%. What is the Expected Rate of Return?",17.40%,23.80%,25.00%,17.40%,A,$E(R) = 9 + 2.8(12 - 9) = 17.40\%$.
2023,Finance 1st Paper,Chapter 9,Rajshahi,Board,"If market return becomes 14% (from 12%), what is the change in Expected Return (Beta 2.8)?",5% Increase,5% Decrease,5.60% Increase,5.60% Decrease,C,$\Delta E(R) = 2.8 \times (14 - 12) = 5.60\%$ Increase.
2023,Finance 1st Paper,Chapter 9,Rajshahi,Board,Which strategy is best for evaluating multiple projects (comparative)?,Standard Deviation,Expected Return,CV,Variance,C,CV is best because it measures risk per unit of return.
2023,Finance 1st Paper,Chapter 9,Rajshahi,Board,Risk-free rate includes: (i) Govt bond rate (ii) Treasury bill rate (iii) Corporate bond rate.,i & ii,i & iii,ii & iii,"i, ii & iii",A,"Corporate bonds involve default risk, so they aren't risk-free."
2023,Finance 1st Paper,Chapter 9,Rajshahi,Board,Inflation creates which type of risk?,Financial Risk,Market Risk,Business Risk,Liquidity Risk,B,Inflation is a macro factor affecting all securities in the market.
2023,Finance 1st Paper,Chapter 9,Rajshahi,Board,Which type of risk can be reduced through diversification?,Political Risk,Inflation Risk,Market Risk,Company Risk,D,Unsystematic/Company risk can be eliminated by diversifying a portfolio.
2023,Finance 1st Paper,Chapter 9,Jessore,Board,Sources of market risk include: (i) Fiscal policy (ii) Govt policy changes (iii) Cyclone.,i & ii,i & iii,ii & iii,"i, ii & iii",A,Macro factors like policy changes affect markets; cyclones are localized/physical risks.
2023,Finance 1st Paper,Chapter 9,Jessore,Board,"As the number of securities in a portfolio increases, which risk decreases?",Liquidity Risk,Company Risk,Financial Risk,Business Risk,B,More securities reduce the unique (Company) risk of the portfolio.
2023,Finance 1st Paper,Chapter 9,Jessore,Board,The most acceptable method for measuring risk is:,Co-eff. of Variation,Variance,Average,Standard Deviation,D,Standard Deviation ($\sigma$) is the most widely accepted absolute risk measure.
2023,Finance 1st Paper,Chapter 9,Comilla,Board,What is the origin of risk?,Uncertainty,Ethics,Investment,Profit,A,Risk originates from the measurable part of uncertainty.
2023,Finance 1st Paper,Chapter 9,Comilla,Board,What is the best method to measure absolute risk?,Variance,Standard Deviation,Average,Co-eff. of Variation,B,Standard Deviation (আদর্শ বিচ্যুতি) is the standard tool for measuring dispersion.
2023,Finance 1st Paper,Chapter 9,Comilla,Board,"Returns for 3 years: 12%, 14%, 16%. What is the Expected Rate of Return?",12%,14%,15%,16%,B,Average $= (12+14+16)/3 = 42/3 = 14\%$.
2023,Finance 1st Paper,Chapter 9,Chittagong,Board,The value of 'Market Beta' ($\beta$) is always:,Zero,Less than one,One,More than one,C,Market Beta is the benchmark and is always equal to 1.0.
2023,Finance 1st Paper,Chapter 9,Chittagong,Board,"If Expected Returns of two securities are equal, what is used to compare risk?",Standard Deviation,Beta,Range,Correlation,A,Standard Deviation identifies the security with higher variability.
2023,Finance 1st Paper,Chapter 9,Chittagong,Board,What is the formula for Risk Premium?,$(R_m - R_f)$,$(R_m - R_f)^{\beta m}$,$(R_m - R_f)\beta f$,$(R_m - R_f)\beta i$,d,-
2023,Finance 1st Paper,Chapter 9,Chittagong,Board,Which risk is created by collecting debt capital?,Market Risk,Company Risk,Financial Risk,Business Risk,C,Financial risk arises specifically from fixed interest obligations on debt.
2023,Finance 1st Paper,Chapter 9,Chittagong,Board,The variability of actual return from expected return is called:,Uncertainty,Risk Premium,Market Premium,Risk,D,Deviation/variability is the core definition of financial risk.
2023,Finance 1st Paper,Chapter 9,Sylhet,Board,Which risk cannot be avoided (systematic)?,Financial Risk,Company Risk,Business Risk,Market Risk,D,Market risk stems from macro factors that affect all securities.
2023,Finance 1st Paper,Chapter 9,Sylhet,Board,"Returns for 2018-20: 14%, 15%, 25%. What is the average return?",14%,18%,20%,22%,B,Average $= (14+15+25)/3 = 54/3 = 18\%$.
2023,Finance 1st Paper,Chapter 9,Sylhet,Board,What is the main objective of portfolio diversification?,Risk Reduction,Profit Reduction,Capital Increase,Inv Increase,A,The primary goal is to lower risk without necessarily reducing return.
2023,Finance 1st Paper,Chapter 9,Sylhet,Board,Ajay: 40% in A (10%) and 60% in B (12%). What is the Portfolio Return?,10.80%,11.00%,11.20%,11.50%,C,$(0.40 \times 10\%) + (0.60 \times 12\%) = 4\% + 7.2\% = 11.2\%$.
2023,Finance 1st Paper,Chapter 9,Sylhet,Board,Ajay will shift investment from B to A if:,B's return & $\sigma$ fall,B's return & $\sigma$ rise,B's $\sigma$ falls,B's $\sigma$ increases,D,Increased risk ($\sigma$) in B with the same return makes A more attractive.
2023,Finance 1st Paper,Chapter 9,Barisal,Board,"Beta 1.5, $R_f$ 7%, $R_m$ 12%. What is the Expected Rate of Return?",14.50%,22.50%,25.00%,32.00%,A,$E(R) = 7 + 1.5(12-7) = 7 + 7.5 = 14.50\%$.
2023,Finance 1st Paper,Chapter 9,Barisal,Board,"If $R_f$ becomes 6% (instead of 7%), how will $E(R)$ change?",0.50% Increase,0.25% Increase,0.20% Decrease,0.30% Decrease,D,Note: New $E(R) = 6 + 1.5(12-6) = 15\%$. Change is 0.5% increase.
2023,Finance 1st Paper,Chapter 9,Barisal,Board,"4,000 shares, Inv 4L, Net Profit 1L. What is the Earnings Per Share (EPS)?",22 TK,30 TK,25 TK,27 TK,C,"$EPS = Net\ Profit / Total\ Shares = 1,00,000 / 4,000 = 25$ TK."
2023,Finance 1st Paper,Chapter 9,Rajshahi,Board,Which type of risk can be reduced through diversification?,Political Risk,Inflation Risk,Market Risk,Company Risk,D,Unsystematic/Company risk can be eliminated by diversifying a portfolio.
2023,Finance 1st Paper,Chapter 9,Jessore,Board,Sources of market risk include: (i) Fiscal policy (ii) Govt policy changes (iii) Cyclone.,i & ii,i & iii,ii & iii,"i, ii & iii",A,Macro factors like policy changes affect markets; cyclones are localized/physical risks.
2023,Finance 1st Paper,Chapter 9,Jessore,Board,"As the number of securities in a portfolio increases, which risk decreases?",Liquidity Risk,Company Risk,Financial Risk,Business Risk,B,More securities reduce the unique (Company) risk of the portfolio.
2023,Finance 1st Paper,Chapter 9,Jessore,Board,The most acceptable method for measuring risk is:,Co-eff. of Variation,Variance,Average,Standard Deviation,D,Standard Deviation ($\sigma$) is the most widely accepted absolute risk measure.
2023,Finance 1st Paper,Chapter 9,Comilla,Board,What is the origin of risk?,Uncertainty,Ethics,Investment,Profit,A,Risk originates from the measurable part of uncertainty.
2023,Finance 1st Paper,Chapter 9,Comilla,Board,What is the best method to measure absolute risk?,Variance,Standard Deviation,Average,Co-eff. of Variation,B,Standard Deviation (আদর্শ বিচ্যুতি) is the standard tool for measuring dispersion.
2023,Finance 1st Paper,Chapter 9,Comilla,Board,"Returns for 3 years: 12%, 14%, 16%. What is the Expected Rate of Return?",12%,14%,15%,16%,B,Average $= (12+14+16)/3 = 42/3 = 14\%$.
2023,Finance 1st Paper,Chapter 9,Chittagong,Board,The value of 'Market Beta' ($\beta$) is always:,Zero,Less than one,One,More than one,C,Market Beta is the benchmark and is always equal to 1.0.
2023,Finance 1st Paper,Chapter 9,Chittagong,Board,"If Expected Returns of two securities are equal, what is used to compare risk?",Standard Deviation,Beta,Range,Correlation,A,Standard Deviation identifies the security with higher variability.
2023,Finance 1st Paper,Chapter 9,Chittagong,Board,What is the formula for Risk Premium?,$R_m - R_f$,$R_f + \beta$,$R_m / R_f$,$\beta \times R_m$,A,It is the extra return demanded for taking market risk beyond $R_f$.
2023,Finance 1st Paper,Chapter 9,Chittagong,Board,Which risk is created by collecting debt capital?,Market Risk,Company Risk,Financial Risk,Business Risk,C,Financial risk arises specifically from fixed interest obligations on debt.
2023,Finance 1st Paper,Chapter 9,Chittagong,Board,The variability of actual return from expected return is called:,Uncertainty,Risk Premium,Market Premium,Risk,D,Deviation/variability is the core definition of financial risk.
2023,Finance 1st Paper,Chapter 9,Sylhet,Board,Which risk cannot be avoided (systematic)?,Financial Risk,Company Risk,Business Risk,Market Risk,D,Market risk stems from macro factors that affect all securities.
2023,Finance 1st Paper,Chapter 9,Sylhet,Board,"Returns for 2018-20: 14%, 15%, 25%. What is the average return?",14%,18%,20%,22%,B,Average $= (14+15+25)/3 = 54/3 = 18\%$.
2023,Finance 1st Paper,Chapter 9,Sylhet,Board,What is the main objective of portfolio diversification?,Risk Reduction,Profit Reduction,Capital Increase,Inv Increase,A,The primary goal is to lower risk without necessarily reducing return.
2023,Finance 1st Paper,Chapter 9,Sylhet,Board,Ajay: 40% in A (10%) and 60% in B (12%). What is the Portfolio Return?,10.80%,11.00%,11.20%,11.50%,C,$(0.40 \times 10\%) + (0.60 \times 12\%) = 4\% + 7.2\% = 11.2\%$.
2023,Finance 1st Paper,Chapter 9,Sylhet,Board,Ajay will shift investment from B to A if:,B's return & $\sigma$ fall,B's return & $\sigma$ rise,B's $\sigma$ falls,B's $\sigma$ increases,D,Increased risk ($\sigma$) in B with the same return makes A more attractive.
2023,Finance 1st Paper,Chapter 9,Barisal,Board,"Beta 1.5, $R_f$ 7%, $R_m$ 12%. What is the Expected Rate of Return?",14.50%,22.50%,25.00%,32.00%,A,$E(R) = 7 + 1.5(12-7) = 7 + 7.5 = 14.50\%$.
2023,Finance 1st Paper,Chapter 9,Barisal,Board,"If $R_f$ becomes 6% (instead of 7%), how will $E(R)$ change?",0.50% Increase,0.25% Increase,0.20% Decrease,0.30% Decrease,D,Note: New $E(R) = 6 + 1.5(12-6) = 15\%$. Change is 0.5% increase.
2023,Finance 1st Paper,Chapter 9,Barisal,Board,"4,000 shares, Inv 4L, Net Profit 1L. What is the Earnings Per Share (EPS)?",22 TK,30 TK,25 TK,27 TK,C,"$EPS = Net\ Profit / Total\ Shares = 1,00,000 / 4,000 = 25$ TK."
2022,Finance 1st Paper,Chapter 9,Dhaka,Board,Which type of risk is created due to fluctuations in raw material prices?,Business Risk,Financial Risk,Liquidity Risk,Market Risk,A,Business risk relates to operating costs like raw materials and rent.
2022,Finance 1st Paper,Chapter 9,Dhaka,Board,What is the extra return earned for taking on a risky investment called?,Risk Income,Risk Premium,Risk Profit,Investment Income,B,$Risk\ Premium = E(R) - R_f$. It is the reward for bearing risk.
2022,Finance 1st Paper,Chapter 9,Dhaka,Board,"""Security-X: ER = 15%; SD = 5%; CV = 33.33%. Security-Y: ER = 20%; SD = 8%."", What is the Coefficient of Variation (CV) for Security Y?",30%,33%,35%,40%,d,-
2022,Finance 1st Paper,Chapter 9,Dhaka,Board,"""Security-X: ER = 15%; SD = 5%; CV = 33.33%. Security-Y: ER = 20%; SD = 8%."", Regarding Security Y: (i) More risky (ii) Less risky (iii) High earning.",i & ii,i & iii,ii & iii,"i, ii & iii",b,-
2022,Finance 1st Paper,Chapter 9,Dhaka,Board,Which of the following creates financial risk for a firm?,Issuing Bonds,Issuing Shares,Paying Bonds,Tech Change,A,Using fixed-interest debt (bonds/loans) creates financial risk.
2022,Finance 1st Paper,Chapter 9,Dhaka,Board,Which is the best method for measuring absolute risk?,Variance,Standard Deviation,Avg Deviation,Co-eff. of Var,B,Standard Deviation is the standard measure for total absolute risk.
2022,Finance 1st Paper,Chapter 9,Rajshahi,Board,Who developed the Capital Asset Pricing Model (CAPM)?,William Sharpe,Harry Markowitz,Miller & Modigliani,Stephen Ross,A,William Sharpe developed it; Markowitz developed Portfolio Theory.
2022,Finance 1st Paper,Chapter 9,Rajshahi,Board,Inefficiency of management is which type of risk?,Company Risk,Market Risk,Financial Risk,Liquidity Risk,A,Management internal issues are unique to the firm (Unsystematic).
2022,Finance 1st Paper,Chapter 9,Rajshahi,Board,Which risk cannot be controlled?,Company Risk,Financial Risk,Unsystematic Risk,Market Risk,D,Market risk (Systematic) is external and uncontrollable.
2022,Finance 1st Paper,Chapter 9,Rajshahi,Board,Risk is: (i) Avoidable (ii) Arises from uncertainty (iii) Unmeasurable.,i & ii,i & iii,ii & iii,"i, ii & iii",A,"Risk is measurable, unlike pure uncertainty (iii is wrong)."
2022,Finance 1st Paper,Chapter 9,Rajshahi,Board,Mr. Muhit invests in Co A (120k) and Co B (80k). What risk is created?,Liquidity Risk,Portfolio Risk,Financial Risk,Market Risk,B,Investing in multiple assets creates a Portfolio Risk/Profile.
2022,Finance 1st Paper,Chapter 9,Rajshahi,Board,"A: 1.2L (10%), B: 0.8L (11%). What is the Portfolio Return?",9%,10.40%,10.50%,10.60%,B,$(0.6 \times 10) + (0.4 \times 11) = 6 + 4.4 = 10.4\%$.
2022,Finance 1st Paper,Chapter 9,Jessore,Board,What is the relationship between risk and return?,Downward,Proportional,Inverse,Negative,B,High risk leads to high return expectations (Direct/Proportional).
2022,Finance 1st Paper,Chapter 9,Jessore,Board,Which of the following can an investor control?,Business Risk,Financial Risk,Avoidable Risk,Market Risk,C,Avoidable (Unsystematic) risk can be managed via diversification.
2022,Finance 1st Paper,Chapter 9,Jessore,Board,Which is a risk-free security?,Treasury Bill,Share,Mutual Fund,Bond,A,Treasury bills are backed by the government and have zero default risk.
2022,Finance 1st Paper,Chapter 9,Jessore,Board,"Siemens Ltd: $R_f$ 7.5%, $R_m$ 10.5%, Beta 1.8. What is the Risk Premium?",25%,3%,5.40%,13.50%,B,$Risk\ Premium = R_m - R_f = 10.5\% - 7.5\% = 3\%$.
2022,Finance 1st Paper,Chapter 9,Jessore,Board,"Siemens Ltd: $R_f$ 7.5%, $R_m$ 10.5%, Beta 1.8. Expected Return?",3%,12.90%,18%,18.90%,B,$E(R) = 7.5 + 1.8(10.5 - 7.5) = 7.5 + 5.4 = 12.9\%$.
2022,Finance 1st Paper,Chapter 9,Comilla,Board,Which is NOT an assumption of CAPM?,Efficient Market,Rational Investors,Tax Exists,No Inflation,C,CAPM assumes a world with no taxes or transaction costs.
2022,Finance 1st Paper,Chapter 9,Comilla,Board,In which year was Portfolio Theory discovered?,1952,1958,1960,1964,A,Harry Markowitz published his theory in 1952.
2022,Finance 1st Paper,Chapter 9,Comilla,Board,Which event will create Market Risk?,High Interest Rates,Cash Shortage,High Insurance Cost,Bad Management,A,Interest rate changes are macro-economic factors affecting all.
2022,Finance 1st Paper,Chapter 9,Comilla,Board,Profit made from an increase in share price is called:,Total Profit,Net Profit,Capital Gain,Revenue Profit,C,Capital Gain is the difference between Selling Price and Cost Price.
2022,Finance 1st Paper,Chapter 9,Comilla,Board,Which of the following is considered risk-free income?,Income from Govt Bond,Income from Common Share,Income from Pref. Share,Income from Corp Bond,A,"Government securities are backed by sovereign guarantee, hence risk-free."
2022,Finance 1st Paper,Chapter 9,Comilla,Board,"If Risk Premium is 15% and Risk-free rate is 10%, what is the Required Return?",5%,10%,15%,25%,D,$Required\ Return = R_f + Risk\ Premium = 10\% + 15\% = 25\%$.
2022,Finance 1st Paper,Chapter 9,Comilla,Board,Required Rate of Return consists of:,Rf + Risk Premium,Rf - Risk Premium,Risk Premium / Rf,Risk Premium * Rf,A,Standard financial formula for assessing investment hurdle rates.
2022,Finance 1st Paper,Chapter 9,Chittagong,Board,When is the Standard Deviation of a portfolio at its maximum?,$r = +1$,$r = 0.50$,$r = -0.50$,$r = -1$,A,Perfect positive correlation ($+1$) means no risk reduction via diversification.
2022,Finance 1st Paper,Chapter 9,Chittagong,Board,What is the maximum value of probability?,-1,0,1,2,C,Probability scales from 0 (impossible) to 1 (certain).
2022,Finance 1st Paper,Chapter 9,Chittagong,Board,Who discovered the Portfolio Theory?,John Lister,Harry Markowitz,William Sharpe,Jan Mossin,B,Harry Markowitz (1952) is the father of Modern Portfolio Theory.
2022,Finance 1st Paper,Chapter 9,Chittagong,Board,Jabir has 1.2L. 40k in Share A (16%) and rest in B (14%). Portfolio Return?,16.33%,15.71%,14.71%,12.79%,C,$(1/3 \times 16\%) + (2/3 \times 14\%) = 5.33 + 9.33 = 14.67\% \approx 14.71\%$.
2022,Finance 1st Paper,Chapter 9,Chittagong,Board,"If Jabir invests equally in A and B (16% & 14%), what is the Portfolio Return?",12%,15%,16%,17%,B,Equal weights: $(16\% + 14\%) / 2 = 15\%$.
2022,Finance 1st Paper,Chapter 9,Sylhet,Board,What is the relationship between risk and return?,Downward,Inverse,Upward,Inward,C,"It is an upward-sloping (Positive) relationship: higher risk, higher return."
2022,Finance 1st Paper,Chapter 9,Sylhet,Board,Tools used to measure risk: (i) Std Deviation (ii) CV (iii) Probability Distribution.,i & ii,i & iii,ii & iii,"i, ii & iii",D,All three methods are used to quantify financial risk.
2022,Finance 1st Paper,Chapter 9,Sylhet,Board,What is the possibility of financial loss called?,Uncertainty,Risk,Loss,Recession,B,Risk is specifically the measurable possibility of a loss.
2022,Finance 1st Paper,Chapter 9,Sylhet,Board,Which of the following is a source of economic risk?,Flood,Consumer Taste,Storm,Earthquake,B,Changes in tastes or demand are economic/market-driven factors.
2022,Finance 1st Paper,Chapter 9,Sylhet,Board,The future is always:,Calculable,Controllable,Uncertain,Certain,C,Uncertainty is the inherent nature of future outcomes.
2022,Finance 1st Paper,Chapter 9,Sylhet,Board,A share bought at 100 is sold at 110. What is the Capital Gain?,10 TK,11 TK,25 TK,26 TK,A,$Selling\ Price (110) - Cost\ Price (100) = 10$ TK.
2022,Finance 1st Paper,Chapter 9,Barisal,Board,"In investment, returns can be: (i) Zero (ii) Positive (iii) Negative.",i & ii,ii & iii,i & iii,"i, ii & iii",D,"Investments can result in profit, loss, or break-even status."
2022,Finance 1st Paper,Chapter 9,Barisal,Board,Which security has the highest Capital Gain Rate?,"Buy 200, Sell 260","Buy 100, Sell 130","Buy 60, Sell 90","Buy 40, Sell 55",C,"C yields 50% ($30/60$); others are 30% (A, B) and 37.5% (D)."
2022,Finance 1st Paper,Chapter 9,Barisal,Board,"There are four securities A, B, C, and D, each having the same rate of return. Their correlation coefficients are: (A, B) = 1.0; (A, C) = 0.50; (B, C) = 0.80; and (A, D) = 0.80. In which of the following portfolios will the risk be reduced the MOST?",Securities A and B,Securities A and C,Securities A and D,Securities B and C,B,"Risk reduces more as correlation ($r$) gets closer to $-1$. Here, 0.50 is lowest."
2022,Finance 1st Paper,Chapter 9,Barisal,Board,"If two securities have different returns, which method compares their risk?",Variance,Standard Deviation,Range,Coefficient of Var,D,CV (বিভেদাঙ্ক) is the best relative measure for different returns.
2022,Finance 1st Paper,Chapter 9,Barisal,Board,"Beta 2, Rf 6%, Market Risk Premium 10%. Required Rate of Return?",8%,14%,22%,26%,D,"$E(R) = 6 + 2(10) = 26\%$. (Note: 10% is the premium, so don't subtract Rf)."
2022,Finance 1st Paper,Chapter 9,Dinajpur,Board,Which of the following is within the control of the investor?,Financial Risk,Market Risk,Unavoidable Risk,Speculative Risk,A,Unsystematic risks like financial risk can be managed through internal decisions.
2022,Finance 1st Paper,Chapter 9,Dinajpur,Board,"Mr. 'X' wants to invest in a low-risk project. Given the data for Project A (Standard Deviation: 15%, Expected Return: 9%), what is the Coefficient of Variation (CV) of Project A?",1.37,1.47,1.57,1.67,D,"Calculated using the formula $CV = \sigma / \bar{R}$. Based on stimulus context, it's 1.67."
2022,Finance 1st Paper,Chapter 9,Dinajpur,Board,"Mr. 'X' wants to invest in a low-risk project. Given the data for Project A (Standard Deviation: 15%, Expected Return: 9%). Which project should he choose (A, B, C, or D)?",A,B,C,D,a,The project with the lowest Coefficient of Variation (CV) is the ideal choice.
2022,Finance 1st Paper,Chapter 9,Dinajpur,Board,What is the origin of risk?,Deviation,Profit-Loss,Uncertainty,Portfolio,C,Risk is the measurable part of uncertainty.
2022,Finance 1st Paper,Chapter 9,Dinajpur,Board,"Buy share at 50, sell at 60, Dividend 5. What is the total rate of return?",10%,20%,25%,30%,D,Total Return Rate = $[(60-50)+5]/50 = 15/50 = 30\%$.
2022,Finance 1st Paper,Chapter 9,Dinajpur,Board,The difference between market return and risk-free return is:,Expected Return,Company Risk,Risk Premium,Market Risk,C,$Market\ Risk\ Premium = R_m - R_f$.
2022,Finance 1st Paper,Chapter 9,Mymensingh,Board,Which of the following is a risk-free investment?,Share,Treasury Bill,Treasury,Bond,B,Treasury bills are government-backed and carry zero default risk.
2022,Finance 1st Paper,Chapter 9,Mymensingh,Board,Which type of risk arises from interest on debt?,Market Risk,Financial Risk,Business Risk,Total Risk,B,Financial risk is linked to fixed interest obligations.
2022,Finance 1st Paper,Chapter 9,Mymensingh,Board,The variance/deviation of expected return is called:,Loss,Profit,Investment,Risk,D,Risk is defined as the variability or deviation from the expected outcome.
2022,Finance 1st Paper,Chapter 9,Mymensingh,Board,What kind of relationship exists between income and risk?,Positive,Negative,Upward,Downward,A,Higher risk is associated with higher expected returns (Direct/Positive).
2022,Finance 1st Paper,Chapter 9,Mymensingh,Board,Which is the correct formula for Coefficient of Variation (CV)?,$CV = \frac{\sigma}{\bar{X}} \times 100$,$CV = \frac{\bar{x}}{\sigma} \times 100$,$CV = \frac{\sigma^2}{\bar{x}} \times 100$,$CV = \frac{\sigma^2}{\bar{x}} \times 100$$CV = \frac{\sigma}{\bar{x}^2} \times 100$,A,$CV = (Standard\ Deviation / Mean\ Return) \times 100$.
