Year,Subject,Chapter,Level,Category,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation
2015,Business 2nd Paper,9,Comilla Board / Chittagong Board,Board,Why is it fundamentally necessary to maintain systematic coordination within a business enterprise?,Integrating group efforts to achieve organizational goals,Securing integrated privileges and employee benefits,Maximizing total institutional profit margins,Ensuring clear individual worker accountability,a,"While coordination supports profit, its direct, primary purpose is to integrate and blend individual actions into a single cohesive group effort (দলীয় প্রচেষ্টা সংহতকরণ) to hit targets."
2015,Business 2nd Paper,9,Dhaka Board,Board,"For what specific reasons is management coordination considered vital within an organization?


i. To provide minimum wages to employees

ii. To establish connection links across all operations

iii. To minimize operational waste and resource loss",i and ii,ii and iii,i and iii,"i, ii, and iii",b,"Coordination bridges different tasks (ii) and cuts down on duplicate work to minimize material waste (iii). Paying base salaries (i) is a payroll and staffing function. Thus, statements ii and iii are correct."
2015,Business 2nd Paper,9,Dhaka Board,Board,Which management function plays the most critical and dominant role in maintaining discipline and operational alignment across different departments?,Planning,Organizing,Direction,Coordination,d,"While organizing sets up the departments, Coordination (সমন্বয়) keeps them running in harmony, preventing conflicts and maintaining cross-departmental discipline."
2015,Business 2nd Paper,9,Jessore Board,Board,"Which core management function directly helps clear up internal disputes, conflicts of interest, and differences of opinion among employees?",Planning,Organizing,Coordination,Controlling,c,"Coordination (সমন্বয়সাধন) brings teams together to resolve conflicting interests, clear up misunderstandings, and realign everyone under shared corporate goals."
2026,Business 2nd Paper,9,"BAF Shaheen College, Jessore",College,"What are the primary administrative advantages and benefits of implementing effective coordination?


i. Determining minimum salary bands

ii. Connecting tasks and departments together

iii. Minimizing resource waste and duplication",i and ii,ii and iii,i and iii,"i, ii, and iii",b,"Coordination connects tasks across departments (ii) and prevents duplicate work to reduce waste (iii). Setting salary levels (i) belongs under human resource management. Thus, statements ii and iii are correct."
2016,Business 2nd Paper,9,Jessore Board,Board,"Read the stem and answer the question:

Mr. Zaman is a manager at a manufacturing firm. He designs plans carefully. Before implementing a plan, he communicates thoroughly with the workers in all related departments.


Q. Mr. Zaman's practice of discussing workflows with teams before implementation falls under which principle of coordination?",Continuity,Coordinating at the early stages,Unity of Objective,Mutual Communication,b,Discussing and aligning plans with related departments before the actual work starts is a direct application of the principle of coordinating at the early stages (শুরুতেই সমন্বয়).
2016,Business 2nd Paper,9,Sylhet Board,Board,"Which of the following administrative elements serve as crucial prerequisites for establishing effective coordination?


i. Division of work

ii. Information management and data systems

iii. Budgetary control frameworks",i and ii,ii and iii,i and iii,"i, ii, and iii",a,"To coordinate effectively, a firm needs a clear division of work (i) so roles are defined, and sound data systems (ii) to pass updates. Budgetary control (iii) is a tracking tool used later to assess finances. Thus, statements i and ii are correct."
2026,Business 2nd Paper,9,"Viqarunnisa Noon School & College, Dhaka",College,Which of the following choices is recognized as the single primary condition for achieving effective management coordination?,Establishing Unity of Objective,Maintaining operational continuity,Providing mutual cooperation,Detailed analysis of workflows,a,"While cooperation and continuity support the process, establishing unity of objective (উদ্দেশ্যের ঐক্য স্থাপন) is the single most critical condition needed to keep separate teams moving in the same direction."
2026,Business 2nd Paper,9,"Ispahani Public School & College, Comilla",College,"Read the stem and answer the question:

Three employees in the marketing department of Incepta Pharmaceuticals used to work completely independently. Now, the Sales Manager has set a shared target for them to achieve a combined monthly sales goal of 500,000 BDT.


Q. The sales manager is focusing on which critical management concept?",Increasing raw production capacity,Strengthening group efforts,Linking core management tasks,Maximizing resource utilization,b,Switching from individual assignments to a single combined target shows that the manager is focusing on strengthening group efforts (দলীয় প্রচেষ্টা জোরদারকরণ).
2026,Business 2nd Paper,9,"Ispahani Public School & College, Comilla",College,"Read the stem and answer the question:

Three employees in the marketing department of Incepta Pharmaceuticals used to work completely independently. Now, the Sales Manager has set a shared target for them to achieve a combined monthly sales goal of 500,000 BDT.


Q. What are the primary reasons for focusing on this team-based approach?


i. To increase the total volume of work completed

ii. To improve employee interest and motivation toward tasks

iii. To create a more favorable and cooperative work environment",i and ii,ii and iii,i and iii,"i, ii, and iii",d,"Shifting to a combined target boosts the total work output through teamwork (i), improves motivation by creating shared milestones (ii), and builds a cooperative work environment (iii). Therefore, all three points are correct."
2025,Business 2nd Paper,Controlling,Dhaka Board,Board,"Read the stem and answer the question:

Jony, having recently completed his Master's degree, joined Karnafuli Garments as a supervisor in the production department. He compares each manufactured garment with a pre-established standard and separates the defective items.


Q. Which management function is Jony involved in?",Planning,Organizing,Directing,Controlling,d,Jony evaluates actual performance against a pre-set standard to spot defects. This process of identifying deviations and taking corrective measures defines Controlling (নিয়ন্ত্রণ).
2025,Business 2nd Paper,Controlling,Dhaka Board,Board,How does a manager evaluate and measure the actual progress of an organization's work operations?,By establishing standard yardsticks,By determining deviations,By comparing actual performance with standards,By taking corrective measures,c,Progress is measured by comparing actual performance with established standards (আদর্শমানের সাথে তুলনা করে). This calculation helps identify any gaps or variations.
2025,Business 2nd Paper,Controlling,Dhaka Board,Board,"In any business enterprise, the function of controlling is considered a/an—


i. Continuous process

ii. Managerial process

iii. Social process


Which of the following is correct?",i and ii,i and iii,ii and iii,"i, ii, and iii",a,"Controlling is a continuous (i) and core managerial process (ii) used to measure targets. It is not an administrative social process (iii) like community development. Thus, statements i and ii are correct."
2025,Business 2nd Paper,Controlling,Dhaka Board,Board,Which of the following management functions serves as the fundamental basis or foundation for controlling?,Coordination,Directing,Planning,Organizing,c,"Planning (পরিকল্পনা) provides the targets and standards. Without a plan, there are no benchmarks available to measure performance against, making controlling impossible."
2025,Business 2nd Paper,Controlling,Rajshahi Board,Board,Through which core management function are the actual operating results and performance of an organization verified?,Planning,Directing,Coordination,Controlling,d,"Controlling (নিয়ন্ত্রণ) verifies operational results by checking performance against set expectations, highlighting deviations, and correcting issues."
2025,Business 2nd Paper,Controlling,Rajshahi Board,Board,Which of the following steps represents the final task or concluding phase within the management control process?,Determining deviations,Evaluating the causes of deviations,Establishing performance standards,Taking corrective measures,d,The control process ends by taking corrective measures (সংশোধনমূলক ব্যবস্থা গ্রহণ). This step fixes variations and aligns operations back with the initial plan.
2025,Business 2nd Paper,Controlling,Chittagong Board,Board,"Read the stem and answer the question:

An enterprise sets a target weekly production volume of 50,000 units. However, at the end of the week, the actual production volume is 45,000 units. The management takes necessary measures to ensure this variance does not happen again.


Q. What is the pre-set production volume of 50,000 units called in management terms?",Plan,Standard yardstick,Objective / Goal,Budget,b,A pre-set performance target used as a benchmark to measure actual outcomes is defined as a standard yardstick or standard (আদর্শমান).
2025,Business 2nd Paper,Controlling,Chittagong Board,Board,"Read the stem and answer the question:

An enterprise sets a target weekly production volume of 50,000 units. However, at the end of the week, the actual production volume is 45,000 units. The management takes necessary measures to ensure this variance does not happen again.


Q. To hit the company's targets, what corrective actions should management take?


i. Setting more accurate targets

ii. Organizing training programs for employees

iii. Ensuring proper and close supervision


Which of the following is correct?",i and ii,i and iii,ii and iii,"i, ii, and iii",c,"To fix a production drop from 50,000 to 45,000 units, management should train staff (ii) and tighten supervision (iii). Resetting targets lower (i) alters the goal rather than correcting the operational issue. Thus, statements ii and iii are correct."
2025,Business 2nd Paper,Controlling,Chittagong Board,Board,"Which of the following choices represents the terminal, period-ending function within the standard management cycle?",Planning,Organizing,Leadership,Controlling,d,Controlling is a period-ending function (কালান্তিক কাজ). It occurs at the end of an operational cycle to review results before a new planning phase starts.
2025,Business 2nd Paper,Controlling,Chittagong Board,Board,For which specific management function is establishing a performance standard an essential first step?,Staffing,Directing,Controlling,Motivation,c,"Controlling (নিয়ন্ত্রণ) requires standard performance yardsticks to be set first, as it cannot evaluate operations without predefined baselines."
2025,Business 2nd Paper,Controlling,Dinajpur Board,Board,"In corporate administration, the function of controlling serves as—


i. The foundation for the next management plan

ii. The base foundation for the current plan

iii. A period-ending or terminal management task


Which of the following is correct?",i and ii,i and iii,ii and iii,"i, ii, and iii",b,"Controlling is a period-ending task (iii) that generates performance data. This feedback acts as the foundation for the next plan (i), not the current plan's base. Thus, statements i and iii are correct."
2025,Business 2nd Paper,Controlling,Dinajpur Board,Board,"Read the stem and answer the question:

The target weekly production volume for MGI Enterprise is 10,000 units. At the end of the week, actual production reaches 8,500 units. As a result, the firm fails to deliver its customer orders on schedule.


Q. What is the exact volume of variance or deviation in this enterprise?","1,000 units","1,500 units","2,000 units","2,500 units",b,"Variance is calculated by subtracting actual performance from the standard target: $10,000\text{ units} - 8,500\text{ units} = 1,500\text{ units}$ (১500 একক)."
2025,Business 2nd Paper,Controlling,Dinajpur Board,Board,"Read the stem and answer the question:

The target weekly production volume for MGI Enterprise is 10,000 units. At the end of the week, actual production reaches 8,500 units. As a result, the firm fails to deliver its customer orders on schedule.


Q. To help this enterprise reach its target production capacity, what steps should management implement?


i. Setting more accurate targets

ii. Organizing training systems for employees

iii. Strengthening and reinforcing supervision systems


Which of the following is correct?",i and ii,i and iii,ii and iii,"i, ii, and iii",c,"To close the 1,500-unit production gap, management should focus on employee training (ii) and stronger supervision (iii). Adjusting the target numbers (i) avoids the problem instead of correcting it. Thus, statements ii and iii are correct."
2025,Business 2nd Paper,Controlling,Jessore Board,Board,"According to standard business management textbooks and academic curriculum, how many sequential steps are there in the control process?",4,5,6,7,b,"The traditional management control process consists of exactly 5 sequential steps (৫ টি): setting standards, measuring performance, comparing performance, analyzing variances, and taking corrective steps."
2025,Business 2nd Paper,Controlling,Jessore Board,Board,What serves as the definitive structural foundation or basis for the execution of the control function?,Corporate policy,Planning,Business strategy,Standard benchmarks,b,Planning (পরিকল্পনা) serves as the foundation for controlling. It establishes the goals that determine what the performance benchmarks will be.
2025,Business 2nd Paper,Controlling,Jessore Board,Board,"Read the stem and answer the question:

Mr. Fazlar Rahman inspects the ongoing construction work of his new house, spots several structural defects, and immediately arranges to have them fixed.


Q. Mr. Fazlar Rahman's actions are directly related to which core management function?",Planning,Directing,Coordination,Controlling,d,"Monitoring ongoing work, identifying structural defects, and implementing fixes is an application of Controlling (নিয়ন্ত্রণ)."
2025,Business 2nd Paper,Controlling,Jessore Board,Board,"Controlling is defined as a period-ending or terminal management task. Within management theory, this statement describes what aspect of control?",Characteristic,Importance,Principle,Advantage,a,"Being a period-ending or terminal task (কালান্তিক কাজ) is a core characteristic (বৈশিষ্ট্য) of control, as it takes place at the end of an operating cycle."
2025,Business 2nd Paper,Controlling,Barisal Board,Board,With which of the following core managerial functions is establishing a performance standard or benchmark directly connected?,Organizing,Coordination,Controlling,Directing,c,"Setting standard targets is the first step of Controlling (নিয়ন্ত্রণ), creating the benchmarks used to review performance later."
2025,Business 2nd Paper,Controlling,Barisal Board,Board,Which of the following options serves as the core functional basis or foundation for drafting a new management plan?,Organizing,Directing,Controlling,Leadership,c,Controlling (নিয়ন্ত্রণ) evaluates previous outcomes and highlights defects. This feedback provides the foundational data needed to build an improved plan for the next cycle.
2025,Business 2nd Paper,Controlling,Barisal Board,Board,Which of the following tasks falls completely outside the steps of the standard management control process?,Measuring actual performance,Determining variances,Taking corrective actions,Deciding on alternative plans,d,"Measuring performance (a), calculating variance (b), and correcting issues (c) are steps in the control process. Choosing alternative plans (d) belongs under the function of planning."
2025,Business 2nd Paper,Controlling,Mymensingh Board,Board,Which of the following management functions serves as the primary basis or structural foundation for controlling?,Directing,Planning,Organizing,Leadership,b,Planning (পরিকল্পনা) acts as the foundation for controlling by setting the objectives that determine performance targets.
2025,Business 2nd Paper,Controlling,Mymensingh Board,Board,Which specialized principle should be applied to make a corporate control system highly effective without wasting managerial time?,Principle of Simplicity,Principle of Exception,Principle of Efficiency,Principle of Flexibility,b,"The Principle of Exception (ব্যতিক্রমের নীতি) states that managers should focus only on significant variances from the plan, while leaving minor deviations to lower-level staff."
2025,Business 2nd Paper,Controlling,Mymensingh Board,Board,"Read the stem and answer the question:

Mr. Hasan, a production manager at a manufacturing firm, set a target annual production capacity of 2,400,000 units. After 8 months, a performance review shows that only 1,400,000 units have been produced, leaving him deeply concerned.


Q. How far along the steps of the control process has Mr. Hasan progressed?",Establishing standards,Measuring actual performance,Comparing and determining deviations,Taking corrective actions,c,"Mr. Hasan has set a target, measured actual production, and calculated the shortfall. This brings him to the step of comparing performance and determining deviations (বিচ্যুতি নিরূপণ)."
2025,Business 2nd Paper,Controlling,Mymensingh Board,Board,"Read the stem and answer the question:

Mr. Hasan, a production manager at a manufacturing firm, set a target annual production capacity of 2,400,000 units. After 8 months, a performance review shows that only 1,400,000 units have been produced, leaving him deeply concerned.


Q. Based on the annual target, what should the standard production milestone have been at the 8-month mark?","1,200,000 units","1,400,000 units","1,600,000 units","2,000,000 units",c,"Monthly standard is $\frac{2,400,000}{12} = 200,000\text{ units}$. For 8 months, the target is $200,000 \times 8 = 1,600,000\text{ units}$ (১৬ লক্ষ)."
2025,Business 2nd Paper,Controlling,Mymensingh Board,Board,"Which of the following options represents an inherent, defining characteristic of the control function?",Continuous / Uninterrupted process,Intermittent / Periodic process,Enforcement of strict discipline,Easy delegation of authority,a,"Controlling is an ongoing, continuous process (অবিরাম প্রক্রিয়া). It requires managers to track operations constantly rather than running checks as a single event."
2025,Business 2nd Paper,Controlling,Comilla Board,Board,Which of the following steps falls completely outside the standard management control process?,Establishing standards,Evaluating performance outcomes,Determining deviations,Selecting the best alternative option,d,"Setting standards (a), measuring performance (b), and calculating deviations (c) are parts of control. Selecting alternative options (d) belongs under planning."
2025,Business 2nd Paper,Controlling,Comilla Board,Board,"Following the standard sequence of management cycle functions, which task comes immediately after completing the control phase?",Organizing,Staffing,Planning,Directing,c,Controlling completes the management cycle. The data and feedback gathered during this final phase lead directly back into the next round of Planning (পরিকল্পনা).
2025,Business 2nd Paper,Controlling,Comilla Board,Board,"In any business enterprise, the function of controlling is considered a/an—


i. Continuous process

ii. Managerial process

iii. Social process


Which of the following is correct?",i and ii,i and iii,ii and iii,"i, ii, and iii",a,"Controlling is a continuous (i) and core managerial process (ii) used to measure targets. It is not an administrative social process (iii) like community development. Thus, statements i and ii are correct."
2025,Business 2nd Paper,Controlling,Sylhet Board,Board,Through which core management function are the actual operating results and performance of an organization verified?,Planning,Controlling,Leadership,Coordination,b,"Controlling (নিয়ন্ত্রণ) verifies operational results by checking performance against set expectations, highlighting deviations, and correcting issues."
2025,Business 2nd Paper,Controlling,Sylhet Board,Board,Which of the following management functions serves as the primary basis or structural foundation for controlling?,Planning,Organizing,Directing,Motivation,a,Planning (পরিকল্পনা) acts as the foundation for controlling by setting the objectives that determine performance targets.
2025,Business 2nd Paper,Controlling,Sylhet Board,Board,What is universally recognized as the absolute first step or initial phase in the management control process?,Establishing performance standards,Measuring actual work performance,Determining variations / deviations,Comparing performance results,a,"The control process must always begin by establishing standard benchmarks (আদর্শমান নির্ধারণ), which serve as the baseline targets for evaluation."
2025,Business 2nd Paper,Controlling,Sylhet Board,Board,"Why is implementing an efficient and robust control system highly critical for a business enterprise?


i. It corrects mistakes and performance variations

ii. It reduces operational and commercial risks

iii. It breaks down group unity and cohesion


Which of the following is correct?",i and iii,ii and iii,i and ii,"i, ii, and iii",c,"A strong control system fixes performance errors (i) and reduces business risks (ii). It supports team alignment rather than breaking down unity (iii). Thus, statements i and ii are correct."
2023,Business 2nd Paper,Controlling,Dhaka Board,Board,"Read the stem and answer the question:

Mr. Mohaimen, a production manager at a manufacturing firm, set an annual production target of 36,000 metric tons. After 9 months, a performance review shows that only 22,000 metric tons have been produced, leaving him anxious.


Q. How far along the steps of the control process has the production manager progressed?",Establishing standards,Measuring actual performance,Comparing and determining deviations,Taking corrective actions,c,"Mr. Mohaimen has set his target, measured actual output, and calculated the shortfall. This brings him to the step of comparing performance and determining deviations (বিচ্যুতি নিরূপণ)."
2023,Business 2nd Paper,Controlling,Dhaka Board,Board,"Read the stem and answer the question:

Mr. Mohaimen, a production manager at a manufacturing firm, set an annual production target of 36,000 metric tons. After 9 months, a performance review shows that only 22,000 metric tons have been produced, leaving him anxious.


Q. Based on the annual target, what should the standard production milestone have been at the 9-month mark?","14,000 metric tons","18,000 metric tons","27,000 metric tons","22,000 metric tons",c,"Monthly target is $\frac{36,000}{12} = 3,000\text{ tons}$. For 9 months, the required standard milestone is $3,000 \times 9 = 27,000\text{ metric tons}$ (২৭,০০০)."
2023,Business 2nd Paper,Controlling,Rajshahi Board,Board,Which of the following choices represents the final function or concluding phase within the standard management cycle?,Planning,Motivation,Coordination,Controlling,d,"Controlling (নিয়ন্ত্রণ) is the final function of the management cycle, evaluating performance data before restarting the loop with a new plan."
2023,Business 2nd Paper,Controlling,Rajshahi Board,Board,Which of the following options represents the third sequential step within the management control process?,Establishing standards,Measuring actual performance,Comparing performance with standards,Taking corrective actions,c,"The sequence runs: 1. Set standards, 2. Measure performance, 3. Compare actual performance with standards (আদর্শমান ও কার্যফলের তুলনা)."
2023,Business 2nd Paper,Controlling,Rajshahi Board,Board,"Through the execution of control systems, the performance and accuracy of which other management function is verified?",Organizing,Planning,Motivation,Directing,b,Controlling checks the accuracy of Planning (পরিকল্পনা). It measures actual performance against the plan's initial targets to see if the goals were realistic.
2023,Business 2nd Paper,Controlling,Jessore Board,Board,"According to standard business management textbooks and academic curriculum, how many sequential steps are there in the control process?",4,5,6,7,b,The traditional management control process consists of exactly 5 sequential steps (৫ টি) to evaluate performance and correct issues.
2023,Business 2nd Paper,Controlling,Jessore Board,Board,Which of the following steps represents the final task or concluding phase within the management control process?,Identifying the causes of variance,Taking corrective measures,Establishing performance standards,Measuring actual performance,b,"The final step in the control process is taking corrective measures (সংশোধনমূলক ব্যবস্থা গ্রহণ করা), which adjusts workflows to get performance back on track."
2023,Business 2nd Paper,Controlling,Jessore Board,Board,"Following the standard sequence of management cycle functions, which task comes immediately after completing the control phase?",Research,Planning,Organizing,Motivation,b,"Once the control phase wraps up, its performance insights and data flow directly into the next round of Planning (পরিকল্পনা) to start the management cycle fresh."
2023,Business 2nd Paper,Controlling,Jessore Board,Board,"Read the stem and answer the question:

Mr. Sadat is a manager. He decides to produce 10,000 units of products per month in his organization. However, at the end of the month, the actual production turns out to be 8,000 units.


Q. What is this pre-determination of production volume by Mr. Sadat called?",Standard Yardstick,Goal,Budget,Program,a,A pre-determined quantitative target set to measure and compare future actual performance is called a standard yardstick or standard (আদর্শমান) in control theory.
2023,Business 2nd Paper,Controlling,Jessore Board,Board,"Read the stem and answer the question:

Mr. Sadat is a manager. He decides to produce 10,000 units of products per month in his organization. However, at the end of the month, the actual production turns out to be 8,000 units.


Q. To ensure that future production aligns with the set target, what steps should be taken?


i. Verifying and re-evaluating the target numbers

ii. Increasing factory productivity levels

iii. Creating an appropriate and favorable work environment


Which of the following is correct?",i and ii,i and iii,ii and iii,"i, ii and iii",d,"To bridge the 2,000-unit gap, management can review if the target was realistic (i), boost productivity via training (ii), and optimize the shop floor environment (iii). Thus, all three points are correct."
2023,Business 2nd Paper,Controlling,Sylhet Board,Board,"Read the stem and answer the question:

Moyna Company Ltd. sets a target for its workers to produce 500,000 toys per week. However, in 5 days, the workers are only able to produce 300,000 toys. This matter becomes a cause of concern for the authorities.


Q. Under which step of the control function does Moyna Company Ltd.'s target setting fall?",Motivation,Directing,Standard Yardstick,Planning,c,"Setting a performance target of 500,000 toys to evaluate weekly output acts as establishing a standard yardstick (আদর্শমান) within the control process."
2023,Business 2nd Paper,Controlling,Sylhet Board,Board,"Read the stem and answer the question:

Moyna Company Ltd. sets a target for its workers to produce 500,000 toys per week. However, in 5 days, the workers are only able to produce 300,000 toys. This matter becomes a cause of concern for the authorities.


Q. Which step of the controlling process in the stem can lead to the modification or correction of future planning?",Measuring performance,Comparing performance,Correcting deviations,Modifying the standards,c,"Correcting deviations (বিচ্যুতি সংশোধন) is the actionable step where managers fix errors. If the gap cannot be bridged, it leads to amending or modifying future plans."
2023,Business 2nd Paper,Controlling,Barisal Board,Board,Which of the following choices is classified as a subsidiary or secondary function of corporate management?,Decision Making,Budgetary Formulation,Motivation,Controlling,a,"Core management functions include planning, organizing, staffing, directing, motivating, coordinating, and controlling. Decision making (সিদ্ধান্ত গ্রহণ) is a subsidiary or secondary function that supports these core tasks."
2023,Business 2nd Paper,Controlling,Barisal Board,Board,"An efficient and robust control system helps an enterprise by—


i. Fulfilling organizational objectives and goals

ii. Enhancing employee morale and confidence

iii. Setting accurate standard baselines using fair judgment


Which of the following is correct?",i and ii,i and iii,ii and iii,"i, ii and iii",d,"Effective control keeps workflows aligned with goals (i), gives clear feedback that improves morale (ii), and refines standards using historic data (iii). Therefore, all options apply."
2023,Business 2nd Paper,Controlling,Barisal Board,Board,"Read the stem and answer the question:

Mr. Joy is the sales manager of an enterprise. He designs a new plan for annual sales. After six months, he observes that only 30% of his sales target has been achieved. Under these circumstances, he takes several administrative actions to reach his desired goal and succeeds.


Q. Which management function should Mr. Joy perform to find out why he failed in the first phase?",Planning,Directing / Coordinating,Coordinating,Controlling,d,"Checking progress mid-way, discovering a 70% shortfall, and finding out why goals were missed is the exact purpose of the Controlling (নিয়ন্ত্রণ) function."
2023,Business 2nd Paper,Controlling,Barisal Board,Board,"Read the stem and answer the question:

Mr. Joy is the sales manager of an enterprise. He designs a new plan for annual sales. After six months, he observes that only 30% of his sales target has been achieved. Under these circumstances, he takes several administrative actions to reach his desired goal and succeeds.


Q. To reach his desired sales targets within the remaining timeframe, Mr. Joy can—


i. Re-establish or adjust the target numbers

ii. Arrange training programs for the sales staff

iii. Enforce close and intensive supervision


Which of the following is correct?",i and ii,i and iii,ii and iii,"i, ii and iii",d,"To rescue a lagging project, a manager can adjust goals if they were unrealistic (i), upskill staff through training (ii), or increase floor supervision (iii). Therefore, all three apply."
2023,Business 2nd Paper,Controlling,Dinajpur Board,Board,"Which of the following options represents an inherent, defining characteristic of the control function?",Continuous / Uninterrupted process,Intermittent / Periodic process,Enforcement of strict discipline,Easy delegation of authority,a,"Controlling is an ongoing, continuous process (অবিরাম প্রক্রিয়া). It requires managers to track operations constantly rather than running checks as a single event."
2023,Business 2nd Paper,Controlling,Dinajpur Board,Board,Which of the following choices is directly and fundamentally related to the steps of the control process?,Establishing standard performance yardsticks,Establishing a coordination formula,Maintaining organizational flexibility,Enforcing effective supervisory control,a,"The control process begins with establishing standard benchmarks (আদর্শ মান প্রতিষ্ঠা). Without these benchmarks, actual results cannot be evaluated."
2023,Business 2nd Paper,Controlling,Mymensingh Board,Board,Which of the following steps represents an authentic phase within the standard management control process?,Establishing standard yardsticks,Defining broad corporate objectives,Data collection and compilation,Identifying organizational problems,a,The control process starts by establishing standard yardsticks (আদর্শমান নির্ধারণ). Defining objectives and identifying problems are part of planning and diagnostic steps.
2023,Business 2nd Paper,Controlling,Mymensingh Board,Board,"According to standard academic business management textbooks, how many steps are there in the control process?",3,4,5,6,c,The traditional management control process consists of exactly 5 sequential steps (৫ টি) to evaluate performance and correct issues.
2023,Business 2nd Paper,Controlling,Mymensingh Board,Board,"What are the core features and defining characteristics of an effective control system?


i. It is a period-ending or terminal task

ii. It is backward-looking or backward-oriented

iii. It is an ongoing, continuous process",i and ii,i and iii,ii and iii,"i, ii and iii",d,"Control is period-ending (i) because it checks final results, backward-looking (ii) because it reviews past work against data, and continuous (iii) as it runs across cycles. Thus, all three points are correct."
2023,Business 2nd Paper,Controlling,Mymensingh Board,Board,"It is impossible to implement a control system effectively without—


i. Establishing standard performance benchmarks

ii. Identifying and determining operational variances

iii. Taking necessary corrective measures",i and ii,i and ii,ii and iii,"i, ii and iii",d,"A control system cannot function without setting targets (i), calculating performance gaps (ii), and taking corrective steps (iii) to fix variances. Thus, all are required."
2023,Business 2nd Paper,Controlling,Chittagong Board,Board,Which of the following activities represents the fourth sequential step in the management control process?,Budget formulation,Determining and analyzing deviations,Measuring actual performance,Establishing performance standards,b,"The process follows: 1. Set standards, 2. Measure actual performance, 3. Compare performance with standards, 4. Determine and analyze deviations (বিচ্যুতি নির্ণয়)."
2023,Business 2nd Paper,Controlling,Chittagong Board,Board,"Which of the following options represent core, undeniable characteristics of an institutional control system?


i. It represents the final step of the management cycle

ii. It operates as an ongoing, continuous process

iii. It is executed as a period-ending/terminal task",i and ii,i and iii,ii and iii,"i, ii and iii",d,"Control is the final phase of the management cycle (i), is continuous across business cycles (ii), and serves as a period-ending task to review outcomes (iii). All match its core characteristics."
2023,Business 2nd Paper,Controlling,Chittagong Board,Board,"Read the stem and answer the question:

A college Principal, while inspecting classrooms, noticed that a teacher was not using any visual aids or teaching materials during the lecture. He instructed the teacher to come to class with proper teaching materials, and the next day, the teacher complied.


Q. Which management function did the college Principal execute in this scenario?",Motivation,Organizing,Coordination,Controlling,d,"Monitoring an ongoing activity, identifying a process variance (no teaching materials), and issuing an order to fix it is an application of Controlling (নিয়ন্ত্রণ)."
2023,Business 2nd Paper,Controlling,Comilla Board,Board,"Which of the following options represents a core, defining characteristic of management control?",Dependence on foundational plans,Coordination and linking of elements,Mental and deep cognitive processes,Scope for labor specialization,a,Control depends heavily on foundational plans (ভিত্তি নির্ভরতা). It cannot function without the benchmarks and targets set during the planning phase.
2023,Business 2nd Paper,Controlling,Comilla Board,Board,"A worker has a daily target to produce 50 product units. In management control terms, this 50-unit target is called the—",Performance result,Standard yardstick / Baseline,Quantity of variance,Operational capacity of the machine,b,A pre-set target (50 units) used as a baseline to evaluate actual performance is defined as the standard yardstick or standard (আদর্শমান).
2023,Business 2nd Paper,Controlling,Comilla Board,Board,"Read the stem and answer the question:

Mr. Ziko set a production target of 500 units. However, at the end of the specified timeframe, the actual production reached 425 units.


Q. What is the exact quantity of deviation or variance in this scenario?",75 units,425 units,500 units,925 units,a,Deviation is calculated by subtracting actual performance from the standard milestone: $500\text{ units} - 425\text{ units} = 75\text{ units}$ (৭৫ একক).
2023,Business 2nd Paper,Controlling,Comilla Board,Board,"Read the stem and answer the question:

Mr. Ziko set a production target of 500 units. However, at the end of the specified timeframe, the actual production reached 425 units.


Q. If Mr. Ziko wants to reach his targets in the next production cycle, his required actions should include—


i. Measuring actual performance results carefully

ii. Analyzing and evaluating the root causes of the variance

iii. Implementing necessary corrective measures",i and ii,i and iii,ii and iii,"i, ii and iii",c,"Mr. Ziko has already measured his output (425 units). To hit his target next time, he needs to analyze why the 75-unit gap happened (ii) and apply corrective fixes (iii). Thus, statements ii and iii are correct."
2022,Business 2nd Paper,Controlling,Dhaka Board,Board,Which of the following choices represents the final step or concluding phase in the management control process?,Establishing performance standards,Measuring actual performance results,Taking corrective measures,Evaluating the causes of variance,c,The control process finishes by taking corrective measures (সংশোধনমূলক ব্যবস্থা গ্রহণ). This step adjusts workflows to line up with the original plan.
2022,Business 2nd Paper,Controlling,Rajshahi Board,Board,"Which of the following options represents a primary, defining characteristic of the control function?",Final step of the cycle,Initial primacy / Primordial nature,Motivational and encouraging task,Future-oriented focus / Forward-looking,d,"While control is the final step in a single cycle, its defining characteristic is its future-oriented focus (ভবিষ্যৎমুখিতা). The insights it yields shape and improve future plans."
2022,Business 2nd Paper,Controlling,Rajshahi Board,Board,Which of the following choices represents the absolute final function within a standard management process cycle?,Planning,Organizing,Directing,Controlling,d,Controlling (নিয়ন্ত্রণ) is the final function of the management process. It evaluates operational data before restarting the cycle with a new plan.
2022,Business 2nd Paper,Controlling,Rajshahi Board,Board,Which of the following steps represents the final task or concluding phase within the management control process?,Analyzing the causes of variance,Taking corrective measures,Establishing performance standards,Measuring actual performance,b,"The final step of the control process loop is taking corrective measures (সংশোধনমূলক ব্যবস্থা গ্রহণ), which fixes operational gaps."
2022,Business 2nd Paper,Controlling,Jessore Board,Board,"Which management function focuses on measuring actual results, comparing them against standard baselines, and taking corrective steps?",Planning,Organizing,Leadership,Controlling,d,"Measuring actual results, comparing them to benchmarks, and taking corrective steps is the exact definition of Controlling (নিয়ন্ত্রণ)."
